2007 Federal Election House of Representatives First Preferences By Candidate By Polling Place for ACT [Event:13745 Phase:FinalResults Generated:2008-09-03T12:42:14 Cycle:349e38e7-5eda-4bc7-a4a0-805bff59620f Created:2008-08-13T17:22:12 Environment:TEST Site:Primary Server:TST-VTR04 Version:4.8.0.0]
StateAb,DivisionID,DivisionNm,PollingPlaceID,PollingPlace,CandidateID,Surname,GivenNm,BallotPosition,Elected,HistoricElected,PartyAb,PartyNm,OrdinaryVotes,Swing
ACT,101,Canberra,8776,Kambah North,17310,HOLDER,John,4,N,N,CEC,Citizens Electoral Council,15,0.36
ACT,101,Canberra,8776,Kambah North,999,Informal,Informal,999,N,N,,Informal,42,-0.92
ACT,101,Canberra,8777,Kambah South,17277,BRESNAN,Amanda,1,N,N,GRN,The Greens,269,5.09
ACT,101,Canberra,8777,Kambah South,18175,COLBERT,Natalie,2,N,N,LP,Liberal,539,-4.53
ACT,101,Canberra,8777,Kambah South,17614,ELLIS,Annette,3,Y,Y,ALP,Australian Labor Party,1057,2.31
ACT,101,Canberra,8777,Kambah South,17310,HOLDER,John,4,N,N,CEC,Citizens Electoral Council,22,-0.2
ACT,101,Canberra,8777,Kambah South,999,Informal,Informal,999,N,N,,Informal,48,-0.4
ACT,101,Canberra,8778,Kambah West,17277,BRESNAN,Amanda,1,N,N,GRN,The Greens,412,2.49
ACT,101,Canberra,8778,Kambah West,18175,COLBERT,Natalie,2,N,N,LP,Liberal,991,-1.75
ACT,101,Canberra,8778,Kambah West,17614,ELLIS,Annette,3,Y,Y,ALP,Australian Labor Party,1598,1.02
ACT,101,Canberra,8778,Kambah West,17310,HOLDER,John,4,N,N,CEC,Citizens Electoral Council,28,0.32
ACT,101,Canberra,8778,Kambah West,999,Informal,Informal,999,N,N,,Informal,75,-0.95
ACT,101,Canberra,8779,Lyons,17277,BRESNAN,Amanda,1,N,N,GRN,The Greens,302,3.06
ACT,101,Canberra,8779,Lyons,18175,COLBERT,Natalie,2,N,N,LP,Liberal,519,0.17
ACT,101,Canberra,8779,Lyons,17614,ELLIS,Annette,3,Y,Y,ALP,Australian Labor Party,973,-0.18
ACT,101,Canberra,8779,Lyons,17310,HOLDER,John,4,N,N,CEC,Citizens Electoral Council,12,-0.08
ACT,101,Canberra,8779,Lyons,999,Informal,Informal,999,N,N,,Informal,45,-0.99
ACT,101,Canberra,8780,Mawson,17277,BRESNAN,Amanda,1,N,N,GRN,The Greens,385,2.77
ACT,101,Canberra,8780,Mawson,18175,COLBERT,Natalie,2,N,N,LP,Liberal,1106,-1.4
ACT,101,Canberra,8780,Mawson,17614,ELLIS,Annette,3,Y,Y,ALP,Australian Labor Party,1522,0.28
ACT,101,Canberra,8780,Mawson,17310,HOLDER,John,4,N,N,CEC,Citizens Electoral Council,24,0.16
ACT,101,Canberra,8780,Mawson,999,Informal,Informal,999,N,N,,Informal,73,-1.34
ACT,101,Canberra,8781,Monash,17277,BRESNAN,Amanda,1,N,N,GRN,The Greens,330,2.26
ACT,101,Canberra,8781,Monash,18175,COLBERT,Natalie,2,N,N,LP,Liberal,1208,0.05
ACT,101,Canberra,8781,Monash,17614,ELLIS,Annette,3,Y,Y,ALP,Australian Labor Party,1684,-0.74
ACT,101,Canberra,8781,Monash,17310,HOLDER,John,4,N,N,CEC,Citizens Electoral Council,33,0.43
ACT,101,Canberra,8781,Monash,999,Informal,Informal,999,N,N,,Informal,87,-0.72
ACT,101,Canberra,8782,Narrabundah,17277,BRESNAN,Amanda,1,N,N,GRN,The Greens,434,6.41
ACT,101,Canberra,8782,Narrabundah,18175,COLBERT,Natalie,2,N,N,LP,Liberal,629,-2.16
ACT,101,Canberra,8782,Narrabundah,17614,ELLIS,Annette,3,Y,Y,ALP,Australian Labor Party,1264,0.33
ACT,101,Canberra,8782,Narrabundah,17310,HOLDER,John,4,N,N,CEC,Citizens Electoral Council,17,0.73
ACT,101,Canberra,8782,Narrabundah,999,Informal,Informal,999,N,N,,Informal,75,-1.35
ACT,101,Canberra,8783,Oaks Estate,17277,BRESNAN,Amanda,1,N,N,GRN,The Greens,30,8.69
ACT,101,Canberra,8783,Oaks Estate,18175,COLBERT,Natalie,2,N,N,LP,Liberal,41,-5.19
ACT,101,Canberra,8783,Oaks Estate,17614,ELLIS,Annette,3,Y,Y,ALP,Australian Labor Party,67,-1.43
ACT,101,Canberra,8783,Oaks Estate,17310,HOLDER,John,4,N,N,CEC,Citizens Electoral Council,3,0.73
ACT,101,Canberra,8783,Oaks Estate,999,Informal,Informal,999,N,N,,Informal,6,0.7
ACT,101,Canberra,8784,Pearce,17277,BRESNAN,Amanda,1,N,N,GRN,The Greens,488,3.83
ACT,101,Canberra,8784,Pearce,18175,COLBERT,Natalie,2,N,N,LP,Liberal,1082,-0.93
ACT,101,Canberra,8784,Pearce,17614,ELLIS,Annette,3,Y,Y,ALP,Australian Labor Party,1773,-0.46
ACT,101,Canberra,8784,Pearce,17310,HOLDER,John,4,N,N,CEC,Citizens Electoral Council,20,-0.08
ACT,101,Canberra,8784,Pearce,999,Informal,Informal,999,N,N,,Informal,73,-1.61
ACT,101,Canberra,8785,Red Hill,17277,BRESNAN,Amanda,1,N,N,GRN,The Greens,347,3.14
ACT,101,Canberra,8785,Red Hill,18175,COLBERT,Natalie,2,N,N,LP,Liberal,950,-6.47
ACT,101,Canberra,8785,Red Hill,17614,ELLIS,Annette,3,Y,Y,ALP,Australian Labor Party,1147,4.7
ACT,101,Canberra,8785,Red Hill,17310,HOLDER,John,4,N,N,CEC,Citizens Electoral Council,15,-0.11
ACT,101,Canberra,8785,Red Hill,999,Informal,Informal,999,N,N,,Informal,34,-1.96
ACT,101,Canberra,8786,Richardson,17277,BRESNAN,Amanda,1,N,N,GRN,The Greens,181,1.98
ACT,101,Canberra,8786,Richardson,18175,COLBERT,Natalie,2,N,N,LP,Liberal,626,-3.33
ACT,101,Canberra,8786,Richardson,17614,ELLIS,Annette,3,Y,Y,ALP,Australian Labor Party,1030,3.34
ACT,101,Canberra,8786,Richardson,17310,HOLDER,John,4,N,N,CEC,Citizens Electoral Council,29,0.68
ACT,101,Canberra,8786,Richardson,999,Informal,Informal,999,N,N,,Informal,85,-0.66
ACT,101,Canberra,32712,Special Hospital Team 1,17277,BRESNAN,Amanda,1,N,N,GRN,The Greens,9,4.29
ACT,101,Canberra,32712,Special Hospital Team 1,18175,COLBERT,Natalie,2,N,N,LP,Liberal,48,0.19
ACT,101,Canberra,32712,Special Hospital Team 1,17614,ELLIS,Annette,3,Y,Y,ALP,Australian Labor Party,32,-2.15
ACT,101,Canberra,32712,Special Hospital Team 1,17310,HOLDER,John,4,N,N,CEC,Citizens Electoral Council,1,-0.03
ACT,101,Canberra,32712,Special Hospital Team 1,999,Informal,Informal,999,N,N,,Informal,2,-3.74
ACT,101,Canberra,32713,Special Hospital Team 2,17277,BRESNAN,Amanda,1,N,N,GRN,The Greens,22,7.33
ACT,101,Canberra,32713,Special Hospital Team 2,18175,COLBERT,Natalie,2,N,N,LP,Liberal,69,-12.74
ACT,101,Canberra,32713,Special Hospital Team 2,17614,ELLIS,Annette,3,Y,Y,ALP,Australian Labor Party,79,8.41
ACT,101,Canberra,32713,Special Hospital Team 2,17310,HOLDER,John,4,N,N,CEC,Citizens Electoral Council,1,-0.72
ACT,101,Canberra,32713,Special Hospital Team 2,999,Informal,Informal,999,N,N,,Informal,6,-2.73
ACT,101,Canberra,38492,Special Hospital Team 3,17277,BRESNAN,Amanda,1,N,N,GRN,The Greens,10,3.9
ACT,101,Canberra,38492,Special Hospital Team 3,18175,COLBERT,Natalie,2,N,N,LP,Liberal,46,-10.54
ACT,101,Canberra,38492,Special Hospital Team 3,17614,ELLIS,Annette,3,Y,Y,ALP,Australian Labor Party,50,8.35
ACT,101,Canberra,38492,Special Hospital Team 3,17310,HOLDER,John,4,N,N,CEC,Citizens Electoral Council,2,0.51
ACT,101,Canberra,38492,Special Hospital Team 3,999,Informal,Informal,999,N,N,,Informal,3,-3.58
ACT,101,Canberra,46425,Stirling,17277,BRESNAN,Amanda,1,N,N,GRN,The Greens,114,2.21
ACT,101,Canberra,46425,Stirling,18175,COLBERT,Natalie,2,N,N,LP,Liberal,236,-4.43
ACT,101,Canberra,46425,Stirling,17614,ELLIS,Annette,3,Y,Y,ALP,Australian Labor Party,466,4.69
ACT,101,Canberra,46425,Stirling,17310,HOLDER,John,4,N,N,CEC,Citizens Electoral Council,9,0.2
ACT,101,Canberra,46425,Stirling,999,Informal,Informal,999,N,N,,Informal,10,-2.25
ACT,101,Canberra,8788,Tharwa,17277,BRESNAN,Amanda,1,N,N,GRN,The Greens,17,0.92
ACT,101,Canberra,8788,Tharwa,18175,COLBERT,Natalie,2,N,N,LP,Liberal,43,1.28
ACT,101,Canberra,8788,Tharwa,17614,ELLIS,Annette,3,Y,Y,ALP,Australian Labor Party,36,0.86
ACT,101,Canberra,8788,Tharwa,17310,HOLDER,John,4,N,N,CEC,Citizens Electoral Council,0,0
ACT,101,Canberra,8788,Tharwa,999,Informal,Informal,999,N,N,,Informal,3,-2.04
ACT,101,Canberra,11878,Theodore,17277,BRESNAN,Amanda,1,N,N,GRN,The Greens,225,3.53
ACT,101,Canberra,11878,Theodore,18175,COLBERT,Natalie,2,N,N,LP,Liberal,706,-3.77
ACT,101,Canberra,11878,Theodore,17614,ELLIS,Annette,3,Y,Y,ALP,Australian Labor Party,958,2.15
ACT,101,Canberra,11878,Theodore,17310,HOLDER,John,4,N,N,CEC,Citizens Electoral Council,19,-0.1
ACT,101,Canberra,11878,Theodore,999,Informal,Informal,999,N,N,,Informal,36,-2.71
ACT,101,Canberra,8790,Wanniassa,17277,BRESNAN,Amanda,1,N,N,GRN,The Greens,310,2.64
ACT,101,Canberra,8790,Wanniassa,18175,COLBERT,Natalie,2,N,N,LP,Liberal,822,-2.75
ACT,101,Canberra,8790,Wanniassa,17614,ELLIS,Annette,3,Y,Y,ALP,Australian Labor Party,1570,2.64
ACT,101,Canberra,8790,Wanniassa,17310,HOLDER,John,4,N,N,CEC,Citizens Electoral Council,18,-0.33
ACT,101,Canberra,8790,Wanniassa,999,Informal,Informal,999,N,N,,Informal,74,-1.06
ACT,101,Canberra,8791,Wanniassa Hills,17277,BRESNAN,Amanda,1,N,N,GRN,The Greens,334,2.34
ACT,101,Canberra,8791,Wanniassa Hills,18175,COLBERT,Natalie,2,N,N,LP,Liberal,923,-1.81
ACT,101,Canberra,8791,Wanniassa Hills,17614,ELLIS,Annette,3,Y,Y,ALP,Australian Labor Party,1408,1.01
ACT,101,Canberra,8791,Wanniassa Hills,17310,HOLDER,John,4,N,N,CEC,Citizens Electoral Council,23,0.19
ACT,101,Canberra,8791,Wanniassa Hills,999,Informal,Informal,999,N,N,,Informal,61,-1.25
ACT,101,Canberra,8792,Waramanga,17277,BRESNAN,Amanda,1,N,N,GRN,The Greens,455,3.18
ACT,101,Canberra,8792,Waramanga,18175,COLBERT,Natalie,2,N,N,LP,Liberal,1024,-1.67
ACT,101,Canberra,8792,Waramanga,17614,ELLIS,Annette,3,Y,Y,ALP,Australian Labor Party,1725,0.99
ACT,101,Canberra,8792,Waramanga,17310,HOLDER,John,4,N,N,CEC,Citizens Electoral Council,31,0.31
ACT,101,Canberra,8792,Waramanga,999,Informal,Informal,999,N,N,,Informal,87,-1.39
ACT,101,Canberra,8793,Weston,17277,BRESNAN,Amanda,1,N,N,GRN,The Greens,230,3
ACT,101,Canberra,8793,Weston,18175,COLBERT,Natalie,2,N,N,LP,Liberal,492,-2.4
ACT,101,Canberra,8793,Weston,17614,ELLIS,Annette,3,Y,Y,ALP,Australian Labor Party,830,1.31
ACT,101,Canberra,8793,Weston,17310,HOLDER,John,4,N,N,CEC,Citizens Electoral Council,16,0.27
ACT,101,Canberra,8793,Weston,999,Informal,Informal,999,N,N,,Informal,35,-0.92
ACT,101,Canberra,8840,Yarralumla,17277,BRESNAN,Amanda,1,N,N,GRN,The Greens,310,1.55
ACT,101,Canberra,8840,Yarralumla,18175,COLBERT,Natalie,2,N,N,LP,Liberal,709,0.67
ACT,101,Canberra,8840,Yarralumla,17614,ELLIS,Annette,3,Y,Y,ALP,Australian Labor Party,933,-0.17
ACT,101,Canberra,8840,Yarralumla,17310,HOLDER,John,4,N,N,CEC,Citizens Electoral Council,7,-0.06
ACT,101,Canberra,8840,Yarralumla,999,Informal,Informal,999,N,N,,Informal,31,-2.32
ACT,102,Fraser,8802,Ainslie,17431,CHURCHILL,Darren,1,N,N,DEM,Australian Democrats,48,-0.01
ACT,102,Fraser,8802,Ainslie,18176,WILLIAMS,Troy,2,N,N,LP,Liberal,512,-1.86
ACT,102,Fraser,8802,Ainslie,17613,McMULLAN,Bob,3,Y,Y,ALP,Australian Labor Party,1134,1.77
ACT,102,Fraser,8802,Ainslie,17311,ARNOLD,Jim,4,N,N,CEC,Citizens Electoral Council,4,0.19
ACT,102,Fraser,8802,Ainslie,18090,IQBAL,Farida,5,N,N,SAL,Socialist Alliance,16,-1.53
ACT,102,Fraser,8802,Ainslie,18402,TARANTO,Kerri,6,N,N,IND,Independent,22,1.05
ACT,102,Fraser,8802,Ainslie,17278,HUNTER,Meredith,7,N,N,GRN,The Greens,366,0.39
ACT,102,Fraser,8802,Ainslie,999,Informal,Informal,999,N,N,,Informal,62,-0.77
ACT,102,Fraser,8801,Ainslie North,17431,CHURCHILL,Darren,1,N,N,DEM,Australian Democrats,48,-0.28
ACT,102,Fraser,8801,Ainslie North,18176,WILLIAMS,Troy,2,N,N,LP,Liberal,486,-1.19
ACT,102,Fraser,8801,Ainslie North,17613,McMULLAN,Bob,3,Y,Y,ALP,Australian Labor Party,1400,-0.52
ACT,102,Fraser,8801,Ainslie North,17311,ARNOLD,Jim,4,N,N,CEC,Citizens Electoral Council,11,0.45
ACT,102,Fraser,8801,Ainslie North,18090,IQBAL,Farida,5,N,N,SAL,Socialist Alliance,15,-1.57
ACT,102,Fraser,8801,Ainslie North,18402,TARANTO,Kerri,6,N,N,IND,Independent,25,1.01
ACT,102,Fraser,8801,Ainslie North,17278,HUNTER,Meredith,7,N,N,GRN,The Greens,484,2.09
ACT,102,Fraser,8801,Ainslie North,999,Informal,Informal,999,N,N,,Informal,84,-0.18
ACT,102,Fraser,38197,Amaroo,17431,CHURCHILL,Darren,1,N,N,DEM,Australian Democrats,46,-0.76
ACT,102,Fraser,38197,Amaroo,18176,WILLIAMS,Troy,2,N,N,LP,Liberal,1370,-4.57
