2007 Federal Election House of Representatives First Preferences By Candidate By Polling Place for VIC [Event:13745 Phase:FinalResults Generated:2008-09-03T12:42:39 Cycle:349e38e7-5eda-4bc7-a4a0-805bff59620f Created:2008-08-13T17:22:12 Environment:TEST Site:Primary Server:TST-VTR04 Version:4.8.0.0]
StateAb,DivisionID,DivisionNm,PollingPlaceID,PollingPlace,CandidateID,Surname,GivenNm,BallotPosition,Elected,HistoricElected,PartyAb,PartyNm,OrdinaryVotes,Swing
VIC,197,Aston,2965,Scoresby,18373,PEPPER,Adam,6,N,N,GRN,Australian Greens,178,1.31
VIC,197,Aston,2965,Scoresby,999,Informal,Informal,999,N,N,,Informal,99,-1.5
VIC,197,Aston,31619,Special Hospital Team 1,17950,AZA,Rachal,1,N,N,DEM,Australian Democrats,3,2.67
VIC,197,Aston,31619,Special Hospital Team 1,17580,MITCHELL,Doug,2,N,N,CEC,Citizens Electoral Council,2,0.63
VIC,197,Aston,31619,Special Hospital Team 1,17236,PEARCE,Chris,3,Y,Y,LP,Liberal,57,-1.91
VIC,197,Aston,31619,Special Hospital Team 1,18028,RALEIGH,Gerry,4,N,N,ALP,Australian Labor Party,20,-3.19
VIC,197,Aston,31619,Special Hospital Team 1,17640,LAKE,Peter,5,N,N,FFP,Family First,2,1.49
VIC,197,Aston,31619,Special Hospital Team 1,18373,PEPPER,Adam,6,N,N,GRN,Australian Greens,1,0.32
VIC,197,Aston,31619,Special Hospital Team 1,999,Informal,Informal,999,N,N,,Informal,6,0.9
VIC,197,Aston,31620,Special Hospital Team 2,17950,AZA,Rachal,1,N,N,DEM,Australian Democrats,3,2.15
VIC,197,Aston,31620,Special Hospital Team 2,17580,MITCHELL,Doug,2,N,N,CEC,Citizens Electoral Council,2,0.05
VIC,197,Aston,31620,Special Hospital Team 2,17236,PEARCE,Chris,3,Y,Y,LP,Liberal,50,-3.65
VIC,197,Aston,31620,Special Hospital Team 2,18028,RALEIGH,Gerry,4,N,N,ALP,Australian Labor Party,23,3.49
VIC,197,Aston,31620,Special Hospital Team 2,17640,LAKE,Peter,5,N,N,FFP,Family First,0,-1.65
VIC,197,Aston,31620,Special Hospital Team 2,18373,PEPPER,Adam,6,N,N,GRN,Australian Greens,1,-0.38
VIC,197,Aston,31620,Special Hospital Team 2,999,Informal,Informal,999,N,N,,Informal,5,-0.25
VIC,197,Aston,2969,Studfield East,17950,AZA,Rachal,1,N,N,DEM,Australian Democrats,41,0.27
VIC,197,Aston,2969,Studfield East,17580,MITCHELL,Doug,2,N,N,CEC,Citizens Electoral Council,4,-0.64
VIC,197,Aston,2969,Studfield East,17236,PEARCE,Chris,3,Y,Y,LP,Liberal,1222,-9.99
VIC,197,Aston,2969,Studfield East,18028,RALEIGH,Gerry,4,N,N,ALP,Australian Labor Party,1192,8.73
VIC,197,Aston,2969,Studfield East,17640,LAKE,Peter,5,N,N,FFP,Family First,134,2.4
VIC,197,Aston,2969,Studfield East,18373,PEPPER,Adam,6,N,N,GRN,Australian Greens,151,-0.08
VIC,197,Aston,2969,Studfield East,999,Informal,Informal,999,N,N,,Informal,78,-2.43
VIC,197,Aston,2970,Templeton,17950,AZA,Rachal,1,N,N,DEM,Australian Democrats,30,0.35
VIC,197,Aston,2970,Templeton,17580,MITCHELL,Doug,2,N,N,CEC,Citizens Electoral Council,2,-0.48
VIC,197,Aston,2970,Templeton,17236,PEARCE,Chris,3,Y,Y,LP,Liberal,854,-8.78
VIC,197,Aston,2970,Templeton,18028,RALEIGH,Gerry,4,N,N,ALP,Australian Labor Party,815,9.85
VIC,197,Aston,2970,Templeton,17640,LAKE,Peter,5,N,N,FFP,Family First,58,0.16
VIC,197,Aston,2970,Templeton,18373,PEPPER,Adam,6,N,N,GRN,Australian Greens,69,-0.36
VIC,197,Aston,2970,Templeton,999,Informal,Informal,999,N,N,,Informal,63,-1.72
VIC,197,Aston,3582,Vermont,17950,AZA,Rachal,1,N,N,DEM,Australian Democrats,9,-0.35
VIC,197,Aston,3582,Vermont,17580,MITCHELL,Doug,2,N,N,CEC,Citizens Electoral Council,2,-0.1
VIC,197,Aston,3582,Vermont,17236,PEARCE,Chris,3,Y,Y,LP,Liberal,375,-2.9
VIC,197,Aston,3582,Vermont,18028,RALEIGH,Gerry,4,N,N,ALP,Australian Labor Party,261,6.41
VIC,197,Aston,3582,Vermont,17640,LAKE,Peter,5,N,N,FFP,Family First,18,0.42
VIC,197,Aston,3582,Vermont,18373,PEPPER,Adam,6,N,N,GRN,Australian Greens,40,-2.99
VIC,197,Aston,3582,Vermont,999,Informal,Informal,999,N,N,,Informal,21,0.44
VIC,197,Aston,2971,Wantirna,17950,AZA,Rachal,1,N,N,DEM,Australian Democrats,34,0.62
VIC,197,Aston,2971,Wantirna,17580,MITCHELL,Doug,2,N,N,CEC,Citizens Electoral Council,8,-0.32
VIC,197,Aston,2971,Wantirna,17236,PEARCE,Chris,3,Y,Y,LP,Liberal,1269,-8.22
VIC,197,Aston,2971,Wantirna,18028,RALEIGH,Gerry,4,N,N,ALP,Australian Labor Party,950,10.22
VIC,197,Aston,2971,Wantirna,17640,LAKE,Peter,5,N,N,FFP,Family First,47,-1.1
VIC,197,Aston,2971,Wantirna,18373,PEPPER,Adam,6,N,N,GRN,Australian Greens,105,-0.56
VIC,197,Aston,2971,Wantirna,999,Informal,Informal,999,N,N,,Informal,74,-1.91
VIC,197,Aston,2973,Wantirna Central,17950,AZA,Rachal,1,N,N,DEM,Australian Democrats,23,-0.07
VIC,197,Aston,2973,Wantirna Central,17580,MITCHELL,Doug,2,N,N,CEC,Citizens Electoral Council,5,-0.41
VIC,197,Aston,2973,Wantirna Central,17236,PEARCE,Chris,3,Y,Y,LP,Liberal,1182,-7.84
VIC,197,Aston,2973,Wantirna Central,18028,RALEIGH,Gerry,4,N,N,ALP,Australian Labor Party,798,7.01
VIC,197,Aston,2973,Wantirna Central,17640,LAKE,Peter,5,N,N,FFP,Family First,90,1.29
VIC,197,Aston,2973,Wantirna Central,18373,PEPPER,Adam,6,N,N,GRN,Australian Greens,122,0.45
