2010 Federal Election House of Representatives First Preferences By Candidate By Polling Place for NSW [Event:15508 Phase:FinalResults Generated:2013-01-22T15:02:32 Cycle:109e02bb-5f15-4808-984f-b47255b191fb Created:2013-01-22T14:55:43 Environment:PROD Site:PARKES Server:NTR01 Version:6.0.10.10009]
StateAb,DivisionID,DivisionNm,PollingPlaceID,PollingPlace,CandidateID,Surname,GivenNm,BallotPosition,Elected,HistoricElected,PartyAb,PartyNm,OrdinaryVotes,Swing
NSW,103,Banks,17,Peakhurst South,21087,MELHAM,Daryl,3,Y,Y,ALP,Labor,747,-4.4
NSW,103,Banks,17,Peakhurst South,21561,DELEZIO,Ron,4,N,N,LP,Liberal,1000,3.55
NSW,103,Banks,17,Peakhurst South,999,Informal,Informal,999,N,N,,Informal,110,1.24
NSW,103,Banks,18,Peakhurst West,20846,SPIGHT,Paul,1,N,N,GRN,The Greens,219,3.31
NSW,103,Banks,18,Peakhurst West,20888,PARSONS,Michael,2,N,N,ON,One Nation,45,1.75
NSW,103,Banks,18,Peakhurst West,21087,MELHAM,Daryl,3,Y,Y,ALP,Labor,1058,-5.84
NSW,103,Banks,18,Peakhurst West,21561,DELEZIO,Ron,4,N,N,LP,Liberal,1248,4.78
NSW,103,Banks,18,Peakhurst West,999,Informal,Informal,999,N,N,,Informal,204,1.71
NSW,103,Banks,19,Penshurst,20846,SPIGHT,Paul,1,N,N,GRN,The Greens,140,2.81
NSW,103,Banks,19,Penshurst,20888,PARSONS,Michael,2,N,N,ON,One Nation,32,1.93
NSW,103,Banks,19,Penshurst,21087,MELHAM,Daryl,3,Y,Y,ALP,Labor,762,-10.89
NSW,103,Banks,19,Penshurst,21561,DELEZIO,Ron,4,N,N,LP,Liberal,726,11.98
NSW,103,Banks,19,Penshurst,999,Informal,Informal,999,N,N,,Informal,153,0.75
NSW,103,Banks,60,Penshurst Central,20846,SPIGHT,Paul,1,N,N,GRN,The Greens,258,3.64
NSW,103,Banks,60,Penshurst Central,20888,PARSONS,Michael,2,N,N,ON,One Nation,44,2.06
NSW,103,Banks,60,Penshurst Central,21087,MELHAM,Daryl,3,Y,Y,ALP,Labor,1018,-13.34
NSW,103,Banks,60,Penshurst Central,21561,DELEZIO,Ron,4,N,N,LP,Liberal,821,11.7
NSW,103,Banks,60,Penshurst Central,999,Informal,Informal,999,N,N,,Informal,245,4.25
NSW,103,Banks,23,Punchbowl (Banks),20846,SPIGHT,Paul,1,N,N,GRN,The Greens,113,6.86
NSW,103,Banks,23,Punchbowl (Banks),20888,PARSONS,Michael,2,N,N,ON,One Nation,13,1.22
NSW,103,Banks,23,Punchbowl (Banks),21087,MELHAM,Daryl,3,Y,Y,ALP,Labor,642,-9.31
NSW,103,Banks,23,Punchbowl (Banks),21561,DELEZIO,Ron,4,N,N,LP,Liberal,301,10.84
NSW,103,Banks,23,Punchbowl (Banks),999,Informal,Informal,999,N,N,,Informal,246,6.37
NSW,103,Banks,24,Revesby (Banks),20846,SPIGHT,Paul,1,N,N,GRN,The Greens,65,3.54
NSW,103,Banks,24,Revesby (Banks),20888,PARSONS,Michael,2,N,N,ON,One Nation,23,3.11
NSW,103,Banks,24,Revesby (Banks),21087,MELHAM,Daryl,3,Y,Y,ALP,Labor,395,-6.8
NSW,103,Banks,24,Revesby (Banks),21561,DELEZIO,Ron,4,N,N,LP,Liberal,256,6.25
NSW,103,Banks,24,Revesby (Banks),999,Informal,Informal,999,N,N,,Informal,104,2.82
NSW,103,Banks,25,Revesby North (Banks),20846,SPIGHT,Paul,1,N,N,GRN,The Greens,149,2.88
NSW,103,Banks,25,Revesby North (Banks),20888,PARSONS,Michael,2,N,N,ON,One Nation,43,2.17
NSW,103,Banks,25,Revesby North (Banks),21087,MELHAM,Daryl,3,Y,Y,ALP,Labor,1060,-6.32
NSW,103,Banks,25,Revesby North (Banks),21561,DELEZIO,Ron,4,N,N,LP,Liberal,734,8.2
NSW,103,Banks,25,Revesby North (Banks),999,Informal,Informal,999,N,N,,Informal,248,2.44
NSW,103,Banks,58722,Revesby PPVC,20846,SPIGHT,Paul,1,N,N,GRN,The Greens,60,-0.73
NSW,103,Banks,58722,Revesby PPVC,20888,PARSONS,Michael,2,N,N,ON,One Nation,18,1.73
NSW,103,Banks,58722,Revesby PPVC,21087,MELHAM,Daryl,3,Y,Y,ALP,Labor,489,-9.79
NSW,103,Banks,58722,Revesby PPVC,21561,DELEZIO,Ron,4,N,N,LP,Liberal,476,14.59
NSW,103,Banks,58722,Revesby PPVC,999,Informal,Informal,999,N,N,,Informal,95,3.8
NSW,103,Banks,3,Riverwood East,20846,SPIGHT,Paul,1,N,N,GRN,The Greens,135,3.54
NSW,103,Banks,3,Riverwood East,20888,PARSONS,Michael,2,N,N,ON,One Nation,23,1.41
NSW,103,Banks,3,Riverwood East,21087,MELHAM,Daryl,3,Y,Y,ALP,Labor,868,-11.81
NSW,103,Banks,3,Riverwood East,21561,DELEZIO,Ron,4,N,N,LP,Liberal,601,11.74
NSW,103,Banks,3,Riverwood East,999,Informal,Informal,999,N,N,,Informal,308,8.74
NSW,103,Banks,27,Riverwood North,20846,SPIGHT,Paul,1,N,N,GRN,The Greens,98,3.7
NSW,103,Banks,27,Riverwood North,20888,PARSONS,Michael,2,N,N,ON,One Nation,27,2.13
NSW,103,Banks,27,Riverwood North,21087,MELHAM,Daryl,3,Y,Y,ALP,Labor,795,-9.95
NSW,103,Banks,27,Riverwood North,21561,DELEZIO,Ron,4,N,N,LP,Liberal,346,8.92
NSW,103,Banks,27,Riverwood North,999,Informal,Informal,999,N,N,,Informal,228,6.83
NSW,103,Banks,28,Riverwood South,20846,SPIGHT,Paul,1,N,N,GRN,The Greens,124,3.43
NSW,103,Banks,28,Riverwood South,20888,PARSONS,Michael,2,N,N,ON,One Nation,29,1.77
NSW,103,Banks,28,Riverwood South,21087,MELHAM,Daryl,3,Y,Y,ALP,Labor,785,-12.72
NSW,103,Banks,28,Riverwood South,21561,DELEZIO,Ron,4,N,N,LP,Liberal,703,11.61
NSW,103,Banks,28,Riverwood South,999,Informal,Informal,999,N,N,,Informal,175,1.84
NSW,103,Banks,35,South Hurstville,20846,SPIGHT,Paul,1,N,N,GRN,The Greens,117,4.59
NSW,103,Banks,35,South Hurstville,20888,PARSONS,Michael,2,N,N,ON,One Nation,19,1.9
NSW,103,Banks,35,South Hurstville,21087,MELHAM,Daryl,3,Y,Y,ALP,Labor,405,-19.69
NSW,103,Banks,35,South Hurstville,21561,DELEZIO,Ron,4,N,N,LP,Liberal,460,15.54
NSW,103,Banks,35,South Hurstville,999,Informal,Informal,999,N,N,,Informal,104,4.26
NSW,103,Banks,43,South Hurstville South,20846,SPIGHT,Paul,1,N,N,GRN,The Greens,68,2.8
NSW,103,Banks,43,South Hurstville South,20888,PARSONS,Michael,2,N,N,ON,One Nation,11,1.25
NSW,103,Banks,43,South Hurstville South,21087,MELHAM,Daryl,3,Y,Y,ALP,Labor,331,-13.02
NSW,103,Banks,43,South Hurstville South,21561,DELEZIO,Ron,4,N,N,LP,Liberal,472,11.59
NSW,103,Banks,43,South Hurstville South,999,Informal,Informal,999,N,N,,Informal,59,1.89
NSW,103,Banks,33594,Special Hospital Team 1,20846,SPIGHT,Paul,1,N,N,GRN,The Greens,5,-0.09
NSW,103,Banks,33594,Special Hospital Team 1,20888,PARSONS,Michael,2,N,N,ON,One Nation,2,1.11
