2010 Federal Election House of Representatives First Preferences By Candidate By Polling Place for VIC [Event:15508 Phase:FinalResults Generated:2013-01-22T15:02:29 Cycle:109e02bb-5f15-4808-984f-b47255b191fb Created:2013-01-22T14:55:43 Environment:PROD Site:PARKES Server:NTR01 Version:6.0.10.10009]
StateAb,DivisionID,DivisionNm,PollingPlaceID,PollingPlace,CandidateID,Surname,GivenNm,BallotPosition,Elected,HistoricElected,PartyAb,PartyNm,OrdinaryVotes,Swing
VIC,198,Ballarat,2983,Ascot,21122,RAINEY,Jim,3,N,N,FFP,Family First,11,0.67
VIC,198,Ballarat,2983,Ascot,21104,KING,Catherine,4,Y,Y,ALP,Australian Labor Party,29,0.94
VIC,198,Ballarat,2983,Ascot,999,Informal,Informal,999,N,N,,Informal,3,-0.17
VIC,198,Ballarat,3252,Bacchus Marsh,21671,COATES,Belinda,1,N,N,GRN,Australian Greens,210,4.03
VIC,198,Ballarat,3252,Bacchus Marsh,21098,BANWELL,Mark,2,N,N,LP,Liberal,641,-4.17
VIC,198,Ballarat,3252,Bacchus Marsh,21122,RAINEY,Jim,3,N,N,FFP,Family First,40,-1.57
VIC,198,Ballarat,3252,Bacchus Marsh,21104,KING,Catherine,4,Y,Y,ALP,Australian Labor Party,916,1.7
VIC,198,Ballarat,3252,Bacchus Marsh,999,Informal,Informal,999,N,N,,Informal,100,1.53
VIC,198,Ballarat,3253,Ballan,21671,COATES,Belinda,1,N,N,GRN,Australian Greens,182,4.29
VIC,198,Ballarat,3253,Ballan,21098,BANWELL,Mark,2,N,N,LP,Liberal,570,-2.66
VIC,198,Ballarat,3253,Ballan,21122,RAINEY,Jim,3,N,N,FFP,Family First,39,-1.59
VIC,198,Ballarat,3253,Ballan,21104,KING,Catherine,4,Y,Y,ALP,Australian Labor Party,895,-0.05
VIC,198,Ballarat,3253,Ballan,999,Informal,Informal,999,N,N,,Informal,104,1.78
VIC,198,Ballarat,2986,Ballarat,21671,COATES,Belinda,1,N,N,GRN,Australian Greens,378,4.75
VIC,198,Ballarat,2986,Ballarat,21098,BANWELL,Mark,2,N,N,LP,Liberal,653,-3.04
VIC,198,Ballarat,2986,Ballarat,21122,RAINEY,Jim,3,N,N,FFP,Family First,45,-0.55
VIC,198,Ballarat,2986,Ballarat,21104,KING,Catherine,4,Y,Y,ALP,Australian Labor Party,1021,-1.15
VIC,198,Ballarat,2986,Ballarat,999,Informal,Informal,999,N,N,,Informal,81,2.11
VIC,198,Ballarat,2990,Ballarat North,21671,COATES,Belinda,1,N,N,GRN,Australian Greens,220,2.77
VIC,198,Ballarat,2990,Ballarat North,21098,BANWELL,Mark,2,N,N,LP,Liberal,977,-4.41
VIC,198,Ballarat,2990,Ballarat North,21122,RAINEY,Jim,3,N,N,FFP,Family First,87,0.04
VIC,198,Ballarat,2990,Ballarat North,21104,KING,Catherine,4,Y,Y,ALP,Australian Labor Party,1345,1.59
VIC,198,Ballarat,2990,Ballarat North,999,Informal,Informal,999,N,N,,Informal,63,0.28
VIC,198,Ballarat,2991,Ballarat North West,21671,COATES,Belinda,1,N,N,GRN,Australian Greens,283,2.39
VIC,198,Ballarat,2991,Ballarat North West,21098,BANWELL,Mark,2,N,N,LP,Liberal,906,-5.31
VIC,198,Ballarat,2991,Ballarat North West,21122,RAINEY,Jim,3,N,N,FFP,Family First,40,-0.32
VIC,198,Ballarat,2991,Ballarat North West,21104,KING,Catherine,4,Y,Y,ALP,Australian Labor Party,921,3.24
VIC,198,Ballarat,2991,Ballarat North West,999,Informal,Informal,999,N,N,,Informal,57,1.06
VIC,198,Ballarat,34062,Ballarat PPVC,21671,COATES,Belinda,1,N,N,GRN,Australian Greens,1071,2.05
VIC,198,Ballarat,34062,Ballarat PPVC,21098,BANWELL,Mark,2,N,N,LP,Liberal,4605,-0.78
VIC,198,Ballarat,34062,Ballarat PPVC,21122,RAINEY,Jim,3,N,N,FFP,Family First,280,-1.5
VIC,198,Ballarat,34062,Ballarat PPVC,21104,KING,Catherine,4,Y,Y,ALP,Australian Labor Party,5710,0.23
VIC,198,Ballarat,34062,Ballarat PPVC,999,Informal,Informal,999,N,N,,Informal,382,1.36
VIC,198,Ballarat,2993,Ballarat South,21671,COATES,Belinda,1,N,N,GRN,Australian Greens,135,3.49
